date,station,line,division,ridership
2016-08-22,WOODLAWN,4,IRT,7052
2016-08-23,WOODLAWN,4,IRT,7406
2016-08-24,WOODLAWN,4,IRT,7370
2016-08-25,WOODLAWN,4,IRT,7550
2016-08-26,WOODLAWN,4,IRT,7401
2016-08-27,WOODLAWN,4,IRT,5126
2016-08-28,WOODLAWN,4,IRT,4033
2016-08-29,WOODLAWN,4,IRT,7078
2016-08-30,WOODLAWN,4,IRT,7384
2016-08-31,WOODLAWN,4,IRT,7568
2016-09-01,WOODLAWN,4,IRT,7779
2016-09-02,WOODLAWN,4,IRT,7368
2016-09-03,WOODLAWN,4,IRT,4700
2016-09-04,WOODLAWN,4,IRT,3855
2016-09-05,WOODLAWN,4,IRT,4121
2016-09-06,WOODLAWN,4,IRT,7762
2016-09-07,WOODLAWN,4,IRT,7905
2016-09-08,WOODLAWN,4,IRT,7993
2016-09-09,WOODLAWN,4,IRT,7844
2016-09-10,WOODLAWN,4,IRT,5091
2016-09-11,WOODLAWN,4,IRT,3850
2016-09-12,WOODLAWN,4,IRT,7669
2016-09-13,WOODLAWN,4,IRT,8422
2016-09-14,WOODLAWN,4,IRT,8507
2016-09-15,WOODLAWN,4,IRT,8172
2016-09-16,WOODLAWN,4,IRT,8006
2016-09-17,WOODLAWN,4,IRT,5183
2016-09-18,WOODLAWN,4,IRT,3836
2016-09-19,WOODLAWN,4,IRT,7694
2016-09-20,WOODLAWN,4,IRT,8338
2016-09-21,WOODLAWN,4,IRT,8339
2016-09-22,WOODLAWN,4,IRT,8285
2016-09-23,WOODLAWN,4,IRT,8144
2016-09-24,WOODLAWN,4,IRT,5149
2016-09-25,WOODLAWN,4,IRT,3872
2016-09-26,WOODLAWN,4,IRT,7987
2016-09-27,WOODLAWN,4,IRT,8265
2016-09-28,WOODLAWN,4,IRT,8442
2016-09-29,WOODLAWN,4,IRT,8271
2016-09-30,WOODLAWN,4,IRT,7839
2016-10-01,WOODLAWN,4,IRT,4870
2016-10-02,WOODLAWN,4,IRT,3812
2016-10-03,WOODLAWN,4,IRT,6896
2016-10-04,WOODLAWN,4,IRT,7456
2016-10-05,WOODLAWN,4,IRT,8436
2016-10-06,WOODLAWN,4,IRT,8294
2016-10-07,WOODLAWN,4,IRT,3380
2016-10-08,WOODLAWN,4,IRT,9387
2016-10-09,WOODLAWN,4,IRT,3222
2016-10-10,WOODLAWN,4,IRT,5937
2016-10-11,WOODLAWN,4,IRT,7875
2016-10-12,WOODLAWN,4,IRT,7112
2016-10-13,WOODLAWN,4,IRT,8211
2016-10-14,WOODLAWN,4,IRT,7924
2016-10-15,WOODLAWN,4,IRT,5122
2016-10-16,WOODLAWN,4,IRT,3866
2016-10-17,WOODLAWN,4,IRT,8035
2016-10-18,WOODLAWN,4,IRT,8352
2016-10-19,WOODLAWN,4,IRT,8158
2016-10-20,WOODLAWN,4,IRT,8303
2016-10-21,WOODLAWN,4,IRT,7625
2016-10-22,WOODLAWN,4,IRT,4445
2016-10-23,WOODLAWN,4,IRT,3753
2016-10-24,WOODLAWN,4,IRT,7869
2016-10-25,WOODLAWN,4,IRT,8384
2016-10-26,WOODLAWN,4,IRT,8229
2016-10-27,WOODLAWN,4,IRT,7744
2016-10-28,WOODLAWN,4,IRT,7766
2016-07-31,CENTRAL PK N110,23,IRT,5460
2016-08-01,CENTRAL PK N110,23,IRT,8893
2016-08-02,CENTRAL PK N110,23,IRT,9513
2016-08-03,CENTRAL PK N110,23,IRT,9521
2016-08-04,CENTRAL PK N110,23,IRT,9758
2016-08-05,CENTRAL PK N110,23,IRT,9457
2016-08-06,CENTRAL PK N110,23,IRT,6757
2016-08-07,CENTRAL PK N110,23,IRT,6209
2016-08-08,CENTRAL PK N110,23,IRT,8980
2016-08-09,CENTRAL PK N110,23,IRT,9304
2016-08-10,CENTRAL PK N110,23,IRT,8882
2016-08-11,CENTRAL PK N110,23,IRT,9193
2016-08-12,CENTRAL PK N110,23,IRT,9080
2016-08-13,CENTRAL PK N110,23,IRT,6563
2016-08-14,CENTRAL PK N110,23,IRT,6018
2016-08-15,CENTRAL PK N110,23,IRT,8682
2016-08-16,CENTRAL PK N110,23,IRT,8938
2016-08-17,CENTRAL PK N110,23,IRT,9210
2016-08-18,CENTRAL PK N110,23,IRT,9247
2016-08-19,CENTRAL PK N110,23,IRT,8547
2016-08-20,CENTRAL PK N110,23,IRT,6206
2016-08-21,CENTRAL PK N110,23,IRT,5496
2016-08-22,CENTRAL PK N110,23,IRT,8205
2016-08-23,CENTRAL PK N110,23,IRT,8809
2016-08-24,CENTRAL PK N110,23,IRT,8909
2016-08-25,CENTRAL PK N110,23,IRT,9169
2016-08-26,CENTRAL PK N110,23,IRT,8891
2016-08-27,CENTRAL PK N110,23,IRT,6341
2016-08-28,CENTRAL PK N110,23,IRT,5205
2016-08-29,CENTRAL PK N110,23,IRT,8468
2016-08-30,CENTRAL PK N110,23,IRT,8653
2016-08-31,CENTRAL PK N110,23,IRT,8859
2016-09-01,CENTRAL PK N110,23,IRT,8573
2016-09-02,CENTRAL PK N110,23,IRT,8647
2016-09-03,CENTRAL PK N110,23,IRT,6346
2016-09-04,CENTRAL PK N110,23,IRT,5883
2016-09-05,CENTRAL PK N110,23,IRT,5630
2016-09-06,CENTRAL PK N110,23,IRT,8909
2016-09-07,CENTRAL PK N110,23,IRT,10049
2016-09-08,CENTRAL PK N110,23,IRT,10119
2016-09-09,CENTRAL PK N110,23,IRT,10060
2016-09-10,CENTRAL PK N110,23,IRT,7153
2016-09-11,CENTRAL PK N110,23,IRT,5984
2016-09-12,CENTRAL PK N110,23,IRT,8979
2016-09-13,CENTRAL PK N110,23,IRT,10176
2016-09-14,CENTRAL PK N110,23,IRT,10608
2016-09-15,CENTRAL PK N110,23,IRT,10358
2016-09-16,CENTRAL PK N110,23,IRT,10529
2016-09-17,CENTRAL PK N110,23,IRT,944
2016-09-18,CENTRAL PK N110,23,IRT,0
2016-09-19,CENTRAL PK N110,23,IRT,8552
2016-09-20,CENTRAL PK N110,23,IRT,10153
2016-09-21,CENTRAL PK N110,23,IRT,10419
2016-09-22,CENTRAL PK N110,23,IRT,10276
2016-09-23,CENTRAL PK N110,23,IRT,10177
2016-09-24,CENTRAL PK N110,23,IRT,917
2016-09-25,CENTRAL PK N110,23,IRT,0
2016-09-26,CENTRAL PK N110,23,IRT,9067
2016-09-27,CENTRAL PK N110,23,IRT,9710
2016-09-28,CENTRAL PK N110,23,IRT,10288
2016-09-29,CENTRAL PK N110,23,IRT,10061
2016-09-30,CENTRAL PK N110,23,IRT,9558
2016-10-01,CENTRAL PK N110,23,IRT,780
2016-10-02,CENTRAL PK N110,23,IRT,0
2016-10-03,CENTRAL PK N110,23,IRT,7458
2016-10-04,CENTRAL PK N110,23,IRT,8404
2016-10-05,CENTRAL PK N110,23,IRT,10168
2016-10-06,CENTRAL PK N110,23,IRT,10204
2016-10-07,CENTRAL PK N110,23,IRT,10569
2016-10-08,CENTRAL PK N110,23,IRT,857
2016-10-09,CENTRAL PK N110,23,IRT,0
2016-10-10,CENTRAL PK N110,23,IRT,6197
2016-10-11,CENTRAL PK N110,23,IRT,9431
2016-10-12,CENTRAL PK N110,23,IRT,8370
2016-10-13,CENTRAL PK N110,23,IRT,9988
2016-10-14,CENTRAL PK N110,23,IRT,10008
2016-10-15,CENTRAL PK N110,23,IRT,870
2016-10-16,CENTRAL PK N110,23,IRT,0
2016-10-17,CENTRAL PK N110,23,IRT,8959
2016-10-18,CENTRAL PK N110,23,IRT,10050
2016-10-19,CENTRAL PK N110,23,IRT,10620
2016-10-20,CENTRAL PK N110,23,IRT,10363
2016-10-21,CENTRAL PK N110,23,IRT,9952
2016-10-22,CENTRAL PK N110,23,IRT,5734
2016-10-23,CENTRAL PK N110,23,IRT,5177
2016-10-24,CENTRAL PK N110,23,IRT,9684
2016-10-25,CENTRAL PK N110,23,IRT,10139
2016-10-26,CENTRAL PK N110,23,IRT,10448
2016-10-27,CENTRAL PK N110,23,IRT,9841
2016-10-28,CENTRAL PK N110,23,IRT,10094
2016-07-31,116 ST,23,IRT,7548
2016-08-01,116 ST,23,IRT,11158
2016-08-02,116 ST,23,IRT,11529
2016-08-03,116 ST,23,IRT,12213
2016-08-04,116 ST,23,IRT,11804
2016-08-05,116 ST,23,IRT,11892
2016-08-06,116 ST,23,IRT,8247
2016-08-07,116 ST,23,IRT,7731
2016-08-08,116 ST,23,IRT,11005
2016-08-09,116 ST,23,IRT,11333
2016-08-10,116 ST,23,IRT,11160
2016-08-11,116 ST,23,IRT,11534
2016-08-12,116 ST,23,IRT,11306
2016-08-13,116 ST,23,IRT,8079
2016-08-14,116 ST,23,IRT,7617
2016-08-15,116 ST,23,IRT,10700
2016-08-16,116 ST,23,IRT,11110
2016-08-17,116 ST,23,IRT,11259
2016-08-18,116 ST,23,IRT,11119
2016-08-19,116 ST,23,IRT,11001
2016-08-20,116 ST,23,IRT,7610
2016-08-21,116 ST,23,IRT,6994
2016-08-22,116 ST,23,IRT,10120
2016-08-23,116 ST,23,IRT,10777
2016-08-24,116 ST,23,IRT,10841
2016-08-25,116 ST,23,IRT,10964
2016-08-26,116 ST,23,IRT,11043
2016-08-27,116 ST,23,IRT,7756
2016-08-28,116 ST,23,IRT,6807
2016-08-29,116 ST,23,IRT,10542
2016-08-30,116 ST,23,IRT,10526
2016-08-31,116 ST,23,IRT,10765
2016-09-01,116 ST,23,IRT,10612
2016-09-02,116 ST,23,IRT,11039
2016-09-03,116 ST,23,IRT,7786
2016-09-04,116 ST,23,IRT,7656
2016-09-05,116 ST,23,IRT,6672
2016-09-06,116 ST,23,IRT,10945
2016-09-07,116 ST,23,IRT,12138
2016-09-08,116 ST,23,IRT,12324
2016-09-09,116 ST,23,IRT,12539
2016-09-10,116 ST,23,IRT,8826
2016-09-11,116 ST,23,IRT,7461
2016-09-12,116 ST,23,IRT,11127
2016-09-13,116 ST,23,IRT,12329
2016-09-14,116 ST,23,IRT,12647
2016-09-15,116 ST,23,IRT,12604
2016-09-16,116 ST,23,IRT,12928
2016-09-17,116 ST,23,IRT,867
2016-09-18,116 ST,23,IRT,1
2016-09-19,116 ST,23,IRT,10865
2016-09-20,116 ST,23,IRT,12448
2016-09-21,116 ST,23,IRT,12657
2016-09-22,116 ST,23,IRT,12727
2016-09-23,116 ST,23,IRT,12798
2016-09-24,116 ST,23,IRT,827
2016-09-25,116 ST,23,IRT,1
2016-09-26,116 ST,23,IRT,11455
2016-09-27,116 ST,23,IRT,11824
2016-09-28,116 ST,23,IRT,12927
2016-09-29,116 ST,23,IRT,12379
2016-09-30,116 ST,23,IRT,11987
2016-10-01,116 ST,23,IRT,726
2016-10-02,116 ST,23,IRT,2
2016-10-03,116 ST,23,IRT,9677
2016-10-04,116 ST,23,IRT,10290
2016-10-05,116 ST,23,IRT,12329
2016-10-06,116 ST,23,IRT,12491
2016-10-07,116 ST,23,IRT,12686
2016-10-08,116 ST,23,IRT,872
2016-10-09,116 ST,23,IRT,5
2016-10-10,116 ST,23,IRT,8021
2016-10-11,116 ST,23,IRT,11672
2016-10-12,116 ST,23,IRT,10491
2016-10-13,116 ST,23,IRT,12491
2016-10-14,116 ST,23,IRT,12469
2016-10-15,116 ST,23,IRT,821
2016-10-16,116 ST,23,IRT,1
2016-10-17,116 ST,23,IRT,11119
2016-10-18,116 ST,23,IRT,12317
2016-10-19,116 ST,23,IRT,12659
2016-10-20,116 ST,23,IRT,12512
2016-10-21,116 ST,23,IRT,12607
2016-10-22,116 ST,23,IRT,7530
2016-10-23,116 ST,23,IRT,7397
2016-10-24,116 ST,23,IRT,12346
2016-10-25,116 ST,23,IRT,12493
2016-10-26,116 ST,23,IRT,12811
2016-10-27,116 ST,23,IRT,12318
2016-10-28,116 ST,23,IRT,12962
2016-07-31,125 ST,23,IRT,6264
2016-08-01,125 ST,23,IRT,9669
2016-08-02,125 ST,23,IRT,9918
2016-08-03,125 ST,23,IRT,10178
2016-08-04,125 ST,23,IRT,10256
2016-08-05,125 ST,23,IRT,9853
2016-08-06,125 ST,23,IRT,7391
2016-08-07,125 ST,23,IRT,6655
2016-08-08,125 ST,23,IRT,9044
2016-08-09,125 ST,23,IRT,10083
2016-08-10,125 ST,23,IRT,9142
2016-08-11,125 ST,23,IRT,10563
2016-08-12,125 ST,23,IRT,11385
2016-08-13,125 ST,23,IRT,7142
2016-08-14,125 ST,23,IRT,7048
2016-08-15,125 ST,23,IRT,9911
2016-08-16,125 ST,23,IRT,841
2016-08-20,125 ST,23,IRT,46559
2016-08-21,125 ST,23,IRT,6147
2016-08-22,125 ST,23,IRT,9648
2016-08-23,125 ST,23,IRT,9799
2016-08-24,125 ST,23,IRT,10476
2016-08-25,125 ST,23,IRT,9835
2016-08-26,125 ST,23,IRT,9662
2016-08-27,125 ST,23,IRT,7278
2016-08-28,125 ST,23,IRT,6334
2016-08-29,125 ST,23,IRT,9608
2016-08-30,125 ST,23,IRT,10028
2016-08-31,125 ST,23,IRT,9959
2016-09-01,125 ST,23,IRT,10145
2016-09-02,125 ST,23,IRT,10516
2016-09-03,125 ST,23,IRT,8036
2016-09-04,125 ST,23,IRT,7210
2016-09-05,125 ST,23,IRT,6428
2016-09-06,125 ST,23,IRT,10653
2016-09-07,125 ST,23,IRT,11528
2016-09-08,125 ST,23,IRT,11633
2016-09-09,125 ST,23,IRT,11447
2016-09-10,125 ST,23,IRT,7921
2016-09-11,125 ST,23,IRT,6904
2016-09-12,125 ST,23,IRT,10082
2016-09-13,125 ST,23,IRT,10049
2016-09-14,125 ST,23,IRT,9294
2016-09-15,125 ST,23,IRT,11941
2016-09-16,125 ST,23,IRT,11838
2016-09-17,125 ST,23,IRT,932
2016-09-18,125 ST,23,IRT,4
2016-09-19,125 ST,23,IRT,9703
2016-09-20,125 ST,23,IRT,11671
2016-09-21,125 ST,23,IRT,11423
2016-09-22,125 ST,23,IRT,11874
2016-09-23,125 ST,23,IRT,11981
2016-09-24,125 ST,23,IRT,895
2016-09-25,125 ST,23,IRT,0
2016-09-26,125 ST,23,IRT,10248
2016-09-27,125 ST,23,IRT,10784
2016-09-28,125 ST,23,IRT,11508
2016-09-29,125 ST,23,IRT,11680
2016-09-30,125 ST,23,IRT,11742
2016-10-01,125 ST,23,IRT,816
2016-10-02,125 ST,23,IRT,1
2016-10-03,125 ST,23,IRT,9216
2016-10-04,125 ST,23,IRT,10431
2016-10-05,125 ST,23,IRT,11560
2016-10-06,125 ST,23,IRT,11738
2016-10-07,125 ST,23,IRT,12268
2016-10-08,125 ST,23,IRT,887
2016-10-09,125 ST,23,IRT,1
2016-10-10,125 ST,23,IRT,7087
2016-10-11,125 ST,23,IRT,11181
2016-10-12,125 ST,23,IRT,10229
2016-10-13,125 ST,23,IRT,12061
2016-10-14,125 ST,23,IRT,12161
2016-10-15,125 ST,23,IRT,921
2016-10-16,125 ST,23,IRT,13
2016-10-17,125 ST,23,IRT,10333
2016-10-18,125 ST,23,IRT,11452
2016-10-19,125 ST,23,IRT,11946
2016-10-20,125 ST,23,IRT,12085
2016-10-21,125 ST,23,IRT,11921
2016-10-22,125 ST,23,IRT,7343
2016-10-23,125 ST,23,IRT,7169
2016-10-24,125 ST,23,IRT,11453
2016-10-25,125 ST,23,IRT,11508
2016-10-26,125 ST,23,IRT,12090
2016-10-27,125 ST,23,IRT,11865
2016-10-28,125 ST,23,IRT,12535
2016-07-31,135 ST,23,IRT,8118
2016-08-01,135 ST,23,IRT,12997
2016-08-02,135 ST,23,IRT,14797
2016-08-03,135 ST,23,IRT,15348
2016-08-04,135 ST,23,IRT,15384
2016-08-05,135 ST,23,IRT,15076
2016-08-06,135 ST,23,IRT,10565
2016-08-07,135 ST,23,IRT,9548
2016-08-08,135 ST,23,IRT,14414
2016-08-09,135 ST,23,IRT,15003
2016-08-10,135 ST,23,IRT,14037
2016-08-11,135 ST,23,IRT,14997
2016-08-12,135 ST,23,IRT,14537
2016-08-13,135 ST,23,IRT,9713
2016-08-14,135 ST,23,IRT,8793
2016-08-15,135 ST,23,IRT,13438
2016-08-16,135 ST,23,IRT,14404
2016-08-17,135 ST,23,IRT,14330
2016-08-18,135 ST,23,IRT,14615
2016-08-19,135 ST,23,IRT,14242
2016-08-20,135 ST,23,IRT,10569
2016-08-21,135 ST,23,IRT,10128
2016-08-22,135 ST,23,IRT,13607
2016-08-23,135 ST,23,IRT,14254
2016-08-24,135 ST,23,IRT,14531
2016-08-25,135 ST,23,IRT,14549
2016-08-26,135 ST,23,IRT,14246
2016-08-27,135 ST,23,IRT,9978
2016-08-28,135 ST,23,IRT,8337
2016-08-29,135 ST,23,IRT,13349
2016-08-30,135 ST,23,IRT,13767
2016-08-31,135 ST,23,IRT,13779
2016-09-01,135 ST,23,IRT,13919
2016-09-02,135 ST,23,IRT,12938
2016-09-03,135 ST,23,IRT,10798
2016-09-04,135 ST,23,IRT,8770
2016-09-05,135 ST,23,IRT,8019
2016-09-06,135 ST,23,IRT,14421
2016-09-07,135 ST,23,IRT,15020
2016-09-08,135 ST,23,IRT,15724
2016-09-09,135 ST,23,IRT,15805
2016-09-10,135 ST,23,IRT,10509
2016-09-11,135 ST,23,IRT,8888
2016-09-12,135 ST,23,IRT,14319
2016-09-13,135 ST,23,IRT,15872
2016-09-14,135 ST,23,IRT,16130
2016-09-15,135 ST,23,IRT,16221
2016-09-16,135 ST,23,IRT,16228
2016-09-17,135 ST,23,IRT,1653
2016-09-18,135 ST,23,IRT,9
2016-09-19,135 ST,23,IRT,13594
2016-09-20,135 ST,23,IRT,15689
2016-09-21,135 ST,23,IRT,16165
2016-09-22,135 ST,23,IRT,16171
2016-09-23,135 ST,23,IRT,16173
2016-09-24,135 ST,23,IRT,1499
2016-09-25,135 ST,23,IRT,0
2016-09-26,135 ST,23,IRT,14032
2016-09-27,135 ST,23,IRT,15266
2016-09-28,135 ST,23,IRT,15742
2016-09-29,135 ST,23,IRT,15953
2016-09-30,135 ST,23,IRT,15317
2016-10-01,135 ST,23,IRT,1391
2016-10-02,135 ST,23,IRT,7
2016-10-03,135 ST,23,IRT,12315
2016-10-04,135 ST,23,IRT,14009
2016-10-05,135 ST,23,IRT,15924
2016-10-06,135 ST,23,IRT,16052
2016-10-07,135 ST,23,IRT,16079
2016-10-08,135 ST,23,IRT,1559
2016-10-09,135 ST,23,IRT,33
2016-10-10,135 ST,23,IRT,9207
2016-10-11,135 ST,23,IRT,15060
2016-10-12,135 ST,23,IRT,13991
2016-10-13,135 ST,23,IRT,16002
2016-10-14,135 ST,23,IRT,15722
2016-10-15,135 ST,23,IRT,1573
2016-10-16,135 ST,23,IRT,39
2016-10-17,135 ST,23,IRT,13856
2016-10-18,135 ST,23,IRT,15735
2016-10-19,135 ST,23,IRT,16272
2016-10-20,135 ST,23,IRT,16332
2016-10-21,135 ST,23,IRT,15653
2016-10-22,135 ST,23,IRT,8965
2016-10-23,135 ST,23,IRT,7988
2016-10-24,135 ST,23,IRT,15264
2016-10-25,135 ST,23,IRT,15958
2016-10-26,135 ST,23,IRT,16236
2016-10-27,135 ST,23,IRT,16068
2016-10-28,135 ST,23,IRT,15815
2016-07-31,145 ST,3,IRT,1559
2016-08-01,145 ST,3,IRT,3221
2016-08-02,145 ST,3,IRT,3425
2016-08-03,145 ST,3,IRT,3502
2016-08-04,145 ST,3,IRT,3570
2016-08-05,145 ST,3,IRT,3233
2016-08-06,145 ST,3,IRT,2058
2016-08-07,145 ST,3,IRT,1676
2016-08-08,145 ST,3,IRT,3161
2016-08-09,145 ST,3,IRT,3196
2016-08-10,145 ST,3,IRT,3272
2016-08-11,145 ST,3,IRT,3399
2016-08-12,145 ST,3,IRT,3232
2016-08-13,145 ST,3,IRT,2014
2016-08-14,145 ST,3,IRT,1600
2016-08-15,145 ST,3,IRT,3065
2016-08-16,145 ST,3,IRT,3122
2016-08-17,145 ST,3,IRT,3261
2016-08-18,145 ST,3,IRT,3212
2016-08-19,145 ST,3,IRT,2916
2016-08-20,145 ST,3,IRT,1918
2016-08-21,145 ST,3,IRT,1290
2016-08-22,145 ST,3,IRT,2818
2016-08-23,145 ST,3,IRT,3099
2016-08-24,145 ST,3,IRT,3248
2016-08-25,145 ST,3,IRT,3156
2016-08-26,145 ST,3,IRT,3175
2016-08-27,145 ST,3,IRT,1874
2016-08-28,145 ST,3,IRT,1378
2016-08-29,145 ST,3,IRT,3039
2016-08-30,145 ST,3,IRT,3128
2016-08-31,145 ST,3,IRT,3204
2016-09-01,145 ST,3,IRT,3127
2016-09-02,145 ST,3,IRT,3154
2016-09-03,145 ST,3,IRT,1959
2016-09-04,145 ST,3,IRT,1647
2016-09-05,145 ST,3,IRT,1680
2016-09-06,145 ST,3,IRT,3164
2016-09-07,145 ST,3,IRT,3353
2016-09-08,145 ST,3,IRT,3619
2016-09-09,145 ST,3,IRT,3573
2016-09-10,145 ST,3,IRT,1976
2016-09-11,145 ST,3,IRT,1621
2016-09-12,145 ST,3,IRT,3169
2016-09-13,145 ST,3,IRT,3692
2016-09-14,145 ST,3,IRT,3726
2016-09-15,145 ST,3,IRT,3825
2016-09-16,145 ST,3,IRT,3794
2016-09-17,145 ST,3,IRT,236
2016-09-18,145 ST,3,IRT,0
2016-09-19,145 ST,3,IRT,2873
2016-09-20,145 ST,3,IRT,3627
2016-09-21,145 ST,3,IRT,3460
2016-09-22,145 ST,3,IRT,3714
2016-09-23,145 ST,3,IRT,3655
2016-09-24,145 ST,3,IRT,195
2016-09-25,145 ST,3,IRT,1
2016-09-26,145 ST,3,IRT,3185
2016-09-27,145 ST,3,IRT,3391
2016-09-28,145 ST,3,IRT,3529
2016-09-29,145 ST,3,IRT,3513
2016-09-30,145 ST,3,IRT,3129
2016-10-01,145 ST,3,IRT,159
2016-10-02,145 ST,3,IRT,0
2016-10-03,145 ST,3,IRT,2876
2016-10-04,145 ST,3,IRT,3133
2016-10-05,145 ST,3,IRT,3559
2016-10-06,145 ST,3,IRT,3658
2016-10-07,145 ST,3,IRT,3707
2016-10-08,145 ST,3,IRT,200
2016-10-09,145 ST,3,IRT,1
2016-10-10,145 ST,3,IRT,2192
2016-10-11,145 ST,3,IRT,3398
2016-10-12,145 ST,3,IRT,3251
2016-10-13,145 ST,3,IRT,3766
2016-10-14,145 ST,3,IRT,3757
2016-10-15,145 ST,3,IRT,241
2016-10-16,145 ST,3,IRT,0
2016-10-17,145 ST,3,IRT,3310
2016-10-18,145 ST,3,IRT,3678
2016-10-19,145 ST,3,IRT,3809
2016-10-20,145 ST,3,IRT,3897
2016-10-21,145 ST,3,IRT,3677
2016-10-22,145 ST,3,IRT,1837
2016-10-23,145 ST,3,IRT,1494
2016-10-24,145 ST,3,IRT,3592
2016-10-25,145 ST,3,IRT,3769
2016-10-26,145 ST,3,IRT,3839
2016-10-27,145 ST,3,IRT,3633
2016-10-28,145 ST,3,IRT,3840
2016-07-31,HARLEM 148 ST,3,IRT,1977
2016-08-01,HARLEM 148 ST,3,IRT,3609
2016-08-02,HARLEM 148 ST,3,IRT,3686
2016-08-03,HARLEM 148 ST,3,IRT,3831
2016-08-04,HARLEM 148 ST,3,IRT,3708
2016-08-05,HARLEM 148 ST,3,IRT,3666
2016-08-06,HARLEM 148 ST,3,IRT,2474
2016-08-07,HARLEM 148 ST,3,IRT,2120
2016-08-08,HARLEM 148 ST,3,IRT,3531
2016-08-09,HARLEM 148 ST,3,IRT,3738
2016-08-10,HARLEM 148 ST,3,IRT,3570
2016-08-11,HARLEM 148 ST,3,IRT,3778
2016-08-12,HARLEM 148 ST,3,IRT,3653
2016-08-13,HARLEM 148 ST,3,IRT,2378
2016-08-14,HARLEM 148 ST,3,IRT,2065
2016-08-15,HARLEM 148 ST,3,IRT,3538
2016-08-16,HARLEM 148 ST,3,IRT,3722
2016-08-17,HARLEM 148 ST,3,IRT,3674
2016-08-18,HARLEM 148 ST,3,IRT,3699
2016-08-19,HARLEM 148 ST,3,IRT,3255
2016-08-20,HARLEM 148 ST,3,IRT,2404
2016-08-21,HARLEM 148 ST,3,IRT,1917
2016-08-22,HARLEM 148 ST,3,IRT,3408
2016-08-23,HARLEM 148 ST,3,IRT,3670
2016-08-24,HARLEM 148 ST,3,IRT,3683
2016-08-25,HARLEM 148 ST,3,IRT,1015
2016-08-27,HARLEM 148 ST,3,IRT,8475
2016-08-28,HARLEM 148 ST,3,IRT,1954
2016-08-29,HARLEM 148 ST,3,IRT,3499
2016-08-30,HARLEM 148 ST,3,IRT,3588
2016-08-31,HARLEM 148 ST,3,IRT,3569
2016-09-01,HARLEM 148 ST,3,IRT,3562
2016-09-02,HARLEM 148 ST,3,IRT,3526
2016-09-03,HARLEM 148 ST,3,IRT,2360
2016-09-04,HARLEM 148 ST,3,IRT,2105
2016-09-05,HARLEM 148 ST,3,IRT,2061
2016-09-06,HARLEM 148 ST,3,IRT,3639
2016-09-07,HARLEM 148 ST,3,IRT,3838
2016-09-08,HARLEM 148 ST,3,IRT,4344
2016-09-09,HARLEM 148 ST,3,IRT,4328
2016-09-10,HARLEM 148 ST,3,IRT,2661
2016-09-11,HARLEM 148 ST,3,IRT,2137
2016-09-12,HARLEM 148 ST,3,IRT,3543
2016-09-13,HARLEM 148 ST,3,IRT,4442
2016-09-14,HARLEM 148 ST,3,IRT,4548
2016-09-15,HARLEM 148 ST,3,IRT,4484
2016-09-16,HARLEM 148 ST,3,IRT,4421
2016-09-17,HARLEM 148 ST,3,IRT,245
2016-09-18,HARLEM 148 ST,3,IRT,2
2016-09-19,HARLEM 148 ST,3,IRT,3604
2016-09-20,HARLEM 148 ST,3,IRT,4403
2016-09-21,HARLEM 148 ST,3,IRT,4132
2016-09-22,HARLEM 148 ST,3,IRT,4371
2016-09-23,HARLEM 148 ST,3,IRT,4365
2016-09-24,HARLEM 148 ST,3,IRT,222
2016-09-25,HARLEM 148 ST,3,IRT,1
2016-09-26,HARLEM 148 ST,3,IRT,4052
2016-09-27,HARLEM 148 ST,3,IRT,4194
2016-09-28,HARLEM 148 ST,3,IRT,4257
2016-09-29,HARLEM 148 ST,3,IRT,4417
2016-09-30,HARLEM 148 ST,3,IRT,3690
2016-10-01,HARLEM 148 ST,3,IRT,220
2016-10-02,HARLEM 148 ST,3,IRT,0
2016-10-03,HARLEM 148 ST,3,IRT,3193
2016-10-04,HARLEM 148 ST,3,IRT,3447
2016-10-05,HARLEM 148 ST,3,IRT,4286
2016-10-06,HARLEM 148 ST,3,IRT,4316
2016-10-07,HARLEM 148 ST,3,IRT,4320
2016-10-08,HARLEM 148 ST,3,IRT,207
2016-10-09,HARLEM 148 ST,3,IRT,0
2016-10-10,HARLEM 148 ST,3,IRT,2515
2016-10-11,HARLEM 148 ST,3,IRT,4149
2016-10-12,HARLEM 148 ST,3,IRT,3440
2016-10-13,HARLEM 148 ST,3,IRT,4394
2016-10-14,HARLEM 148 ST,3,IRT,4349
2016-10-15,HARLEM 148 ST,3,IRT,213
2016-10-16,HARLEM 148 ST,3,IRT,0
2016-10-17,HARLEM 148 ST,3,IRT,3912
2016-10-18,HARLEM 148 ST,3,IRT,4300
2016-10-19,HARLEM 148 ST,3,IRT,4351
2016-10-20,HARLEM 148 ST,3,IRT,4281
2016-10-21,HARLEM 148 ST,3,IRT,4349
2016-10-22,HARLEM 148 ST,3,IRT,1928
2016-10-23,HARLEM 148 ST,3,IRT,1737
2016-10-24,HARLEM 148 ST,3,IRT,4287
2016-10-25,HARLEM 148 ST,3,IRT,4368
2016-10-26,HARLEM 148 ST,3,IRT,4336
2016-10-27,HARLEM 148 ST,3,IRT,4242
2016-10-28,HARLEM 148 ST,3,IRT,4417
2016-07-31,3 AV-149 ST,25,IRT,8915
2016-08-01,3 AV-149 ST,25,IRT,20049
2016-08-02,3 AV-149 ST,25,IRT,21032
